id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52664778,117,SIL.N0000,350.0,-42.0,-10.714285714285714,1765167029000,2025-12-08T04:13:12.249670
52663210,3244,AINS.N0000,32.8,-2.5,-7.0821529745042495,1765166405000,2025-12-08T04:13:12.249670
52665130,277,CIT.N0000,430.5,-30.0,-6.514657980456026,1765167449000,2025-12-08T04:13:12.249670
52663794,4439,MCPL.N0000,42.8,-2.6,-5.726872246696035,1765167161000,2025-12-08T04:13:12.249670
52665478,492,ONAL.N0000,40.6,-2.3,-5.361305361305361,1765167347000,2025-12-08T04:13:12.249670
52664087,363,NEH.N0000,4300.0,-200.0,-4.444444444444445,1765167231000,2025-12-08T04:13:12.249670
52665535,477,TPL.N0000,139.0,-5.5,-3.8062283737024223,1765167785000,2025-12-08T04:13:12.249670
52665479,510,CTHR.N0000,646.0,-25.5,-3.7974683544303796,1765167463000,2025-12-08T04:13:12.249670
52665246,1481,RHL.X0000,33.1,-1.2,-3.498542274052478,1765167316000,2025-12-08T04:13:12.249670
52665376,322,LFIN.N0000,140.0,-5.0,-3.4482758620689653,1765167548000,2025-12-08T04:13:12.249670
