id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52710164,204,ABAN.N0000,1100.0,-95.0,-7.949790794979079,1765264191000,2025-12-09T06:59:32.862511
52710123,132,HAPU.N0000,55.0,-4.1,-6.937394247038917,1765264359000,2025-12-09T06:59:32.862511
52709389,4,TESS.N0000,1.5,-0.1,-6.25,1765263502000,2025-12-09T06:59:32.862511
52709073,389,LAMB.N0000,1400.0,-85.0,-5.723905723905724,1765263426000,2025-12-09T06:59:32.862511
52709090,44,PHAR.N0000,132.25,-8.0,-5.704099821746881,1765263219000,2025-12-09T06:59:32.862511
52703112,198,SHAW.N0000,191.0,-9.0,-4.5,1765259826000,2025-12-09T06:59:32.862511
52708597,1789,SFCL.N0000,1065.0,-49.5,-4.441453566621804,1765262838000,2025-12-09T06:59:32.862511
52710227,554,ACME.N0000,5.9,-0.2,-3.278688524590164,1765263572000,2025-12-09T06:59:32.862511
52710140,363,NEH.N0000,4400.0,-100.0,-2.2222222222222223,1765264382000,2025-12-09T06:59:32.862511
52707216,5173,EML.N0000,4.6,-0.1,-2.127659574468085,1765262603000,2025-12-09T06:59:32.862511
