id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52667412,269,ASPH.N0000,0.5,0.1,25.0,1765168548000,2025-12-08T04:28:40.052546
52667495,185,SEMB.N0000,0.8,0.1,14.285714285714286,1765168878000,2025-12-08T04:28:40.052546
52667805,277,CIT.N0000,519.5,59.0,12.812160694896852,1765169015000,2025-12-08T04:28:40.052546
52667592,5251,LCBF.N0000,7.9,0.8,11.267605633802816,1765168218000,2025-12-08T04:28:40.052546
52667817,267,DOCK.N0000,136.75,12.75,10.28225806451613,1765168856000,2025-12-08T04:28:40.052546
52663514,264,CHL.N0000,275.0,24.5,9.780439121756487,1765167008000,2025-12-08T04:28:40.052546
52666465,1744,LGL.X0000,53.0,4.5,9.278350515463918,1765167865000,2025-12-08T04:28:40.052546
52666393,107,MARA.N0000,7.2,0.6,9.090909090909092,1765167669000,2025-12-08T04:28:40.052546
52667537,5351,MDL.N0000,19.5,1.5,8.333333333333334,1765168420000,2025-12-08T04:28:40.052546
52667708,204,ABAN.N0000,1297.75,97.5,8.123307644240784,1765168627000,2025-12-08T04:28:40.052546
