id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52692132,357,SEMB.X0000,0.4,0.1,33.333333333333336,1765252985000,2025-12-09T04:02:41.560387
52691921,117,SIL.N0000,385.0,28.75,8.070175438596491,1765252807000,2025-12-09T04:02:41.560387
52691945,5351,MDL.N0000,19.4,1.2,6.593406593406593,1765252807000,2025-12-09T04:02:41.560387
52692051,505,CSD.N0000,32.7,1.8,5.825242718446602,1765253176000,2025-12-09T04:02:41.560387
52692105,5753,AGPL.N0000,19.0,1.0,5.555555555555555,1765253598000,2025-12-09T04:02:41.560387
52692001,5251,LCBF.N0000,7.8,0.4,5.405405405405405,1765253808000,2025-12-09T04:02:41.560387
52692116,1971,CITW.N0000,2.1,0.1,5.0,1765253014000,2025-12-09T04:02:41.560387
52691891,2091,MEL.N0000,4.2,0.2,5.0,1765252807000,2025-12-09T04:02:41.560387
52691901,4077,NTB.X0000,398.75,18.75,4.934210526315789,1765252807000,2025-12-09T04:02:41.560387
52691836,258,CARE.N0000,54.6,2.5,4.798464491362764,1765252807000,2025-12-09T04:02:41.560387
