id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52664778,117,SIL.N0000,350.0,-42.0,-10.714285714285714,1765167029000,2025-12-08T04:18:21.352522
52663794,4439,MCPL.N0000,42.8,-2.6,-5.726872246696035,1765167161000,2025-12-08T04:18:21.352522
52665890,492,ONAL.N0000,40.6,-2.3,-5.361305361305361,1765167489000,2025-12-08T04:18:21.352522
52665906,4966,CWL.N0000,12.3,-0.6,-4.651162790697675,1765168315000,2025-12-08T04:18:21.352522
52664087,363,NEH.N0000,4300.0,-200.0,-4.444444444444445,1765167231000,2025-12-08T04:18:21.352522
52665479,510,CTHR.N0000,646.0,-25.5,-3.7974683544303796,1765167463000,2025-12-08T04:18:21.352522
52666121,322,LFIN.N0000,140.5,-4.5,-3.103448275862069,1765167514000,2025-12-08T04:18:21.352522
52666149,1785,SFIN.N0000,53.4,-1.7,-3.0852994555353903,1765167614000,2025-12-08T04:18:21.352522
52664992,5892,CALI.U0000,13.9,-0.4,-2.797202797202797,1765167786000,2025-12-08T04:18:21.352522
52665252,6297,CALC.U0000,14.5,-0.4,-2.684563758389262,1765167150000,2025-12-08T04:18:21.352522
