id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52666748,269,ASPH.N0000,0.5,0.1,25.0,1765167734000,2025-12-08T04:23:30.245954
52666242,185,SEMB.N0000,0.8,0.1,14.285714285714286,1765168048000,2025-12-08T04:23:30.245954
52667165,6616,INME.N0000,1994.75,242.75,13.855593607305936,1765168123000,2025-12-08T04:23:30.245954
52667128,267,DOCK.N0000,137.0,13.0,10.483870967741936,1765168769000,2025-12-08T04:23:30.245954
52666190,5251,LCBF.N0000,7.8,0.7,9.859154929577464,1765168395000,2025-12-08T04:23:30.245954
52663514,264,CHL.N0000,275.0,24.5,9.780439121756487,1765167008000,2025-12-08T04:23:30.245954
52667002,230,NHL.N0000,11.5,1.0,9.523809523809524,1765168640000,2025-12-08T04:23:30.245954
52666465,1744,LGL.X0000,53.0,4.5,9.278350515463918,1765167865000,2025-12-08T04:23:30.245954
52666393,107,MARA.N0000,7.2,0.6,9.090909090909092,1765167669000,2025-12-08T04:23:30.245954
52665900,554,ACME.N0000,6.5,0.5,8.333333333333334,1765167710000,2025-12-08T04:23:30.245954
