id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52689586,269,ASPH.N0000,0.5,0.1,25.0,1765184032000,2025-12-08T18:07:06.432204
52691182,4,TESS.N0000,1.6,0.2,14.285714285714286,1765184240000,2025-12-08T18:07:06.432204
52691775,267,DOCK.N0000,139.25,15.25,12.298387096774194,1765184724000,2025-12-08T18:07:06.432204
52691665,2150,RFL.N0000,39.4,3.9,10.985915492957746,1765184586000,2025-12-08T18:07:06.432204
52687344,128,BBH.N0000,23.7,1.8,8.219178082191782,1765182052000,2025-12-08T18:07:06.432204
52688833,264,CHL.N0000,271.0,20.5,8.183632734530939,1765183219000,2025-12-08T18:07:06.432204
52691811,5353,COOP.N0000,4.0,0.3,8.108108108108109,1765185328000,2025-12-08T18:07:06.432204
52688656,132,HAPU.N0000,59.1,4.4,8.043875685557587,1765183236000,2025-12-08T18:07:06.432204
52689967,5511,AFS.N0000,24.2,1.8,8.035714285714286,1765183720000,2025-12-08T18:07:06.432204
52689532,6616,INME.N0000,1855.75,103.75,5.921803652968037,1765183359000,2025-12-08T18:07:06.432204
