id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52693730,6616,INME.N0000,2289.0,433.25,23.346355920786745,1765254046000,2025-12-09T04:16:22.705940
52693309,385,CFI.N0000,465.0,44.75,10.648423557406305,1765254376000,2025-12-09T04:16:22.705940
52692255,1845,AFSL.N0000,72.5,6.4,9.68229954614221,1765253644000,2025-12-09T04:16:22.705940
52693796,267,DOCK.N0000,151.0,11.75,8.43806104129264,1765253943000,2025-12-09T04:16:22.705940
52693739,117,SIL.N0000,385.0,28.75,8.070175438596491,1765254284000,2025-12-09T04:16:22.705940
52692611,225,ASIR.N0000,31.6,2.2,7.482993197278912,1765254059000,2025-12-09T04:16:22.705940
52693325,91,CINS.N0000,3178.0,198.0,6.644295302013423,1765253854000,2025-12-09T04:16:22.705940
52692682,3244,AINS.N0000,36.0,2.2,6.508875739644971,1765253415000,2025-12-09T04:16:22.705940
52692179,278,UCAR.N0000,1286.5,72.75,5.993820803295572,1765253551000,2025-12-09T04:16:22.705940
52693424,163,AGAL.N0000,52.7,2.9,5.823293172690763,1765253556000,2025-12-09T04:16:22.705940
