id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52663335,357,SEMB.X0000,0.4,0.1,33.333333333333336,1765166405000,2025-12-08T04:08:01.130010
52664539,269,ASPH.N0000,0.5,0.1,25.0,1765167510000,2025-12-08T04:08:01.130010
52664739,185,SEMB.N0000,0.8,0.1,14.285714285714286,1765167380000,2025-12-08T04:08:01.130010
52663514,264,CHL.N0000,275.0,24.5,9.780439121756487,1765167008000,2025-12-08T04:08:01.130010
52664412,492,ONAL.N0000,46.9,4.0,9.324009324009324,1765167105000,2025-12-08T04:08:01.130010
52664459,5351,MDL.N0000,19.5,1.5,8.333333333333334,1765167436000,2025-12-08T04:08:01.130010
52664457,225,ASIR.N0000,31.9,2.3,7.77027027027027,1765167451000,2025-12-08T04:08:01.130010
52663397,2091,MEL.N0000,4.2,0.3,7.6923076923076925,1765166679000,2025-12-08T04:08:01.130010
52663789,113,ETWO.N0000,81.5,5.7,7.519788918205805,1765167219000,2025-12-08T04:08:01.130010
52664387,4,TESS.N0000,1.5,0.1,7.142857142857143,1765166773000,2025-12-08T04:08:01.130010
