id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52663335,357,SEMB.X0000,0.4,0.1,33.333333333333336,1765166405000,2025-12-08T04:02:51.245299
52663552,269,ASPH.N0000,0.5,0.1,25.0,1765166997000,2025-12-08T04:02:51.245299
52663354,4,TESS.N0000,1.6,0.2,14.285714285714286,1765166405000,2025-12-08T04:02:51.245299
52663514,264,CHL.N0000,275.0,24.5,9.780439121756487,1765167008000,2025-12-08T04:02:51.245299
52663397,2091,MEL.N0000,4.2,0.3,7.6923076923076925,1765166679000,2025-12-08T04:02:51.245299
52663444,5355,LGIL.N0000,8.2,0.5,6.4935064935064934,1765167206000,2025-12-08T04:02:51.245299
52663372,5251,LCBF.N0000,7.5,0.4,5.633802816901408,1765166405000,2025-12-08T04:02:51.245299
52663523,1971,CITW.N0000,2.0,0.1,5.2631578947368425,1765167255000,2025-12-08T04:02:51.245299
52663312,291,NAMU.N0000,649.0,30.75,4.973716134249899,1765166405000,2025-12-08T04:02:51.245299
52663614,2025,AAF.N0000,52.4,2.4,4.8,1765166821000,2025-12-08T04:02:51.245299
