id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52710825,204,ABAN.N0000,1100.0,-95.0,-7.949790794979079,1765264575000,2025-12-09T07:04:40.333747
52710620,132,HAPU.N0000,55.0,-4.1,-6.937394247038917,1765264332000,2025-12-09T07:04:40.333747
52709389,4,TESS.N0000,1.5,-0.1,-6.25,1765263502000,2025-12-09T07:04:40.333747
52709073,389,LAMB.N0000,1400.0,-85.0,-5.723905723905724,1765263426000,2025-12-09T07:04:40.333747
52709090,44,PHAR.N0000,132.25,-8.0,-5.704099821746881,1765263219000,2025-12-09T07:04:40.333747
52703112,198,SHAW.N0000,191.0,-9.0,-4.5,1765259826000,2025-12-09T07:04:40.333747
52708597,1789,SFCL.N0000,1065.0,-49.5,-4.441453566621804,1765262838000,2025-12-09T07:04:40.333747
52710227,554,ACME.N0000,5.9,-0.2,-3.278688524590164,1765263572000,2025-12-09T07:04:40.333747
52710140,363,NEH.N0000,4400.0,-100.0,-2.2222222222222223,1765264382000,2025-12-09T07:04:40.333747
52707908,164,REXP.N0000,390.0,-7.75,-1.9484600879949716,1765262824000,2025-12-09T07:04:40.333747
