id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52710153,357,SEMB.X0000,0.4,0.1,33.333333333333336,1765263656000,2025-12-09T06:59:32.353728
52710325,267,DOCK.N0000,174.0,34.75,24.95511669658887,1765264477000,2025-12-09T06:59:32.353728
52710266,189,BOGA.N0000,149.5,29.75,24.843423799582464,1765264081000,2025-12-09T06:59:32.353728
52708359,6616,INME.N0000,2300.0,444.25,23.939108177286812,1765262435000,2025-12-09T06:59:32.353728
52710343,5732,UBF.N0000,3.6,0.6,20.0,1765264123000,2025-12-09T06:59:32.353728
52709106,5351,MDL.N0000,20.9,2.7,14.835164835164836,1765263805000,2025-12-09T06:59:32.353728
52710138,185,SEMB.N0000,0.8,0.1,14.285714285714286,1765263695000,2025-12-09T06:59:32.353728
52710075,2997,TESS.X0000,1.1,0.1,10.0,1765263574000,2025-12-09T06:59:32.353728
52709224,246,SHOT.N0000,21.8,1.9,9.547738693467336,1765263475000,2025-12-09T06:59:32.353728
52709966,385,CFI.N0000,460.0,39.75,9.458655562165378,1765263883000,2025-12-09T06:59:32.353728
