id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52656068,6616,INME.N0000,1800.0,-373.25,-17.17473829518003,1764923078000,2025-12-05T08:12:05.789521
52650444,4439,MCPL.N0000,42.8,-5.2,-10.833333333333334,1764919783000,2025-12-05T08:12:05.789521
52653044,520,CTLD.N0000,33.8,-3.9,-10.344827586206897,1764921227000,2025-12-05T08:12:05.789521
52655128,5511,AFS.N0000,22.3,-2.5,-10.080645161290322,1764921745000,2025-12-05T08:12:05.789521
52649999,153,SING.N0000,47.1,-4.8,-9.248554913294798,1764920244000,2025-12-05T08:12:05.789521
52647338,243,SLND.N0000,1804.0,-170.0,-8.611955420466058,1764918530000,2025-12-05T08:12:05.789521
52656381,1844,AMF.N0000,66.0,-5.7,-7.949790794979079,1764922534000,2025-12-05T08:12:05.789521
52651281,461,KZOO.N0000,10.2,-0.8,-7.2727272727272725,1764920706000,2025-12-05T08:12:05.789521
52655908,378,CLND.N0000,42.1,-3.3,-7.2687224669603525,1764922612000,2025-12-05T08:12:05.789521
52655154,167,HARI.N0000,5600.0,-438.0,-7.254057634978469,1764922370000,2025-12-05T08:12:05.789521
