id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52650845,357,SEMB.X0000,0.4,0.1,33.333333333333336,1764920616000,2025-12-05T07:29:07.677275
52650500,185,SEMB.N0000,0.8,0.1,14.285714285714286,1764920256000,2025-12-05T07:29:07.677275
52650634,267,DOCK.N0000,122.5,14.73,13.66799665955275,1764920517000,2025-12-05T07:29:07.677275
52642879,132,HAPU.N0000,58.0,3.9,7.208872458410351,1764916019000,2025-12-05T07:29:07.677275
52647265,453,CHL.X0000,198.75,12.5,6.7114093959731544,1764918254000,2025-12-05T07:29:07.677275
52646592,2035,AGST.X0000,12.2,0.7,6.086956521739131,1764917957000,2025-12-05T07:29:07.677275
52649553,2091,MEL.N0000,4.1,0.2,5.128205128205129,1764919981000,2025-12-05T07:29:07.677275
52636990,1789,SFCL.N0000,1170.0,55.5,4.979811574697174,1764913794000,2025-12-05T07:29:07.677275
52648643,3244,AINS.N0000,37.0,1.7,4.81586402266289,1764919558000,2025-12-05T07:29:07.677275
52648861,193,BALA.N0000,73.5,3.2,4.551920341394026,1764919384000,2025-12-05T07:29:07.677275
