id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52646833,6616,INME.N0000,1705.0,-468.25,-21.546071551823307,1764918357000,2025-12-05T07:08:46.118425
52648392,4,TESS.N0000,1.4,-0.2,-12.5,1764918527000,2025-12-05T07:08:46.118425
52648061,4439,MCPL.N0000,42.7,-5.3,-11.041666666666666,1764918285000,2025-12-05T07:08:46.118425
52647706,5511,AFS.N0000,22.3,-2.5,-10.080645161290322,1764918631000,2025-12-05T07:08:46.118425
52645997,443,LVEN.N0000,61.0,-6.6,-9.763313609467456,1764918082000,2025-12-05T07:08:46.118425
52648236,1844,AMF.N0000,65.0,-6.7,-9.344490934449093,1764918815000,2025-12-05T07:08:46.118425
52631898,153,SING.N0000,47.1,-4.8,-9.248554913294798,1764912358000,2025-12-05T07:08:46.118425
52647616,246,SHOT.N0000,19.6,-1.9,-8.837209302325581,1764918714000,2025-12-05T07:08:46.118425
52647338,243,SLND.N0000,1804.0,-170.0,-8.611955420466058,1764918530000,2025-12-05T07:08:46.118425
52648281,196,GUAR.N0000,248.0,-20.5,-7.635009310986964,1764919064000,2025-12-05T07:08:46.118425
