id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52648784,269,ASPH.N0000,0.5,0.1,25.0,1764919633000,2025-12-05T07:13:50.967491
52649100,267,DOCK.N0000,123.75,15.98,14.827874176486963,1764918873000,2025-12-05T07:13:50.967491
52648805,185,SEMB.N0000,0.8,0.1,14.285714285714286,1764919027000,2025-12-05T07:13:50.967491
52642879,132,HAPU.N0000,58.0,3.9,7.208872458410351,1764916019000,2025-12-05T07:13:50.967491
52647265,453,CHL.X0000,198.75,12.5,6.7114093959731544,1764918254000,2025-12-05T07:13:50.967491
52646592,2035,AGST.X0000,12.2,0.7,6.086956521739131,1764917957000,2025-12-05T07:13:50.967491
52648590,329,KHC.N0000,15.8,0.8,5.333333333333333,1764918906000,2025-12-05T07:13:50.967491
52648806,2091,MEL.N0000,4.1,0.2,5.128205128205129,1764919177000,2025-12-05T07:13:50.967491
52636990,1789,SFCL.N0000,1170.0,55.5,4.979811574697174,1764913794000,2025-12-05T07:13:50.967491
52648643,3244,AINS.N0000,37.0,1.7,4.81586402266289,1764919558000,2025-12-05T07:13:50.967491
