id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52653371,6616,INME.N0000,1800.0,-373.25,-17.17473829518003,1764920970000,2025-12-05T07:49:33.403031
52650444,4439,MCPL.N0000,42.8,-5.2,-10.833333333333334,1764919783000,2025-12-05T07:49:33.403031
52653044,520,CTLD.N0000,33.8,-3.9,-10.344827586206897,1764921227000,2025-12-05T07:49:33.403031
52652829,5511,AFS.N0000,22.3,-2.5,-10.080645161290322,1764920731000,2025-12-05T07:49:33.403031
52645997,443,LVEN.N0000,61.0,-6.6,-9.763313609467456,1764918082000,2025-12-05T07:49:33.403031
52649999,153,SING.N0000,47.1,-4.8,-9.248554913294798,1764920244000,2025-12-05T07:49:33.403031
52649443,2997,TESS.X0000,1.0,-0.1,-9.090909090909092,1764919160000,2025-12-05T07:49:33.403031
52647338,243,SLND.N0000,1804.0,-170.0,-8.611955420466058,1764918530000,2025-12-05T07:49:33.403031
52653284,1844,AMF.N0000,66.0,-5.7,-7.949790794979079,1764921256000,2025-12-05T07:49:33.403031
52653514,5351,MDL.N0000,17.6,-1.4,-7.368421052631579,1764921264000,2025-12-05T07:49:33.403031
