id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52660703,357,SEMB.X0000,0.4,0.1,33.333333333333336,1764924834000,2025-12-05T08:49:31.123361
52660749,269,ASPH.N0000,0.5,0.1,25.0,1764924919000,2025-12-05T08:49:31.123361
52661023,267,DOCK.N0000,124.5,16.73,15.52380068664749,1764925355000,2025-12-05T08:49:31.123361
52660782,185,SEMB.N0000,0.8,0.1,14.285714285714286,1764924738000,2025-12-05T08:49:31.123361
52660947,143,AHPL.N0000,58.7,4.7,8.703703703703704,1764925163000,2025-12-05T08:49:31.123361
52659140,264,CHL.N0000,274.75,18.25,7.115009746588694,1764924209000,2025-12-05T08:49:31.123361
52660733,189,BOGA.N0000,122.0,7.25,6.318082788671024,1764924470000,2025-12-05T08:49:31.123361
52652253,2035,AGST.X0000,12.2,0.7,6.086956521739131,1764920413000,2025-12-05T08:49:31.123361
52660529,329,KHC.N0000,15.8,0.8,5.333333333333333,1764924418000,2025-12-05T08:49:31.123361
52636990,1789,SFCL.N0000,1170.0,55.5,4.979811574697174,1764913794000,2025-12-05T08:49:31.123361
