id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52655363,185,SEMB.N0000,0.8,0.1,14.285714285714286,1764921814000,2025-12-05T08:06:59.513710
52655801,267,DOCK.N0000,122.25,14.48,13.436021156165909,1764922069000,2025-12-05T08:06:59.513710
52652253,2035,AGST.X0000,12.2,0.7,6.086956521739131,1764920413000,2025-12-05T08:06:59.513710
52655719,329,KHC.N0000,15.8,0.8,5.333333333333333,1764922338000,2025-12-05T08:06:59.513710
52636990,1789,SFCL.N0000,1170.0,55.5,4.979811574697174,1764913794000,2025-12-05T08:06:59.513710
52655376,3244,AINS.N0000,37.0,1.7,4.81586402266289,1764922268000,2025-12-05T08:06:59.513710
52648861,193,BALA.N0000,73.5,3.2,4.551920341394026,1764919384000,2025-12-05T08:06:59.513710
52649641,492,ONAL.N0000,44.9,1.9,4.4186046511627906,1764919632000,2025-12-05T08:06:59.513710
52646829,40,LHCL.N0000,103.0,3.9,3.9354187689202824,1764918372000,2025-12-05T08:06:59.513710
52654223,1596,ODEL.N0000,11.5,0.4,3.6036036036036037,1764921369000,2025-12-05T08:06:59.513710
