id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52656068,6616,INME.N0000,1800.0,-373.25,-17.17473829518003,1764923078000,2025-12-05T08:22:18.579565
52653044,520,CTLD.N0000,33.8,-3.9,-10.344827586206897,1764921227000,2025-12-05T08:22:18.579565
52655128,5511,AFS.N0000,22.3,-2.5,-10.080645161290322,1764921745000,2025-12-05T08:22:18.579565
52657392,2150,RFL.N0000,37.1,-3.8,-9.290953545232274,1764923196000,2025-12-05T08:22:18.579565
52649999,153,SING.N0000,47.1,-4.8,-9.248554913294798,1764920244000,2025-12-05T08:22:18.579565
52647338,243,SLND.N0000,1804.0,-170.0,-8.611955420466058,1764918530000,2025-12-05T08:22:18.579565
52657208,167,HARI.N0000,5550.0,-488.0,-8.082146406094733,1764923546000,2025-12-05T08:22:18.579565
52656381,1844,AMF.N0000,66.0,-5.7,-7.949790794979079,1764922534000,2025-12-05T08:22:18.579565
52657377,1785,SFIN.N0000,54.8,-4.2,-7.11864406779661,1764922870000,2025-12-05T08:22:18.579565
52656855,246,SHOT.N0000,20.0,-1.5,-6.976744186046512,1764923538000,2025-12-05T08:22:18.579565
