id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52658655,269,ASPH.N0000,0.5,0.1,25.0,1764923969000,2025-12-05T08:32:38.237996
52656457,185,SEMB.N0000,0.8,0.1,14.285714285714286,1764922636000,2025-12-05T08:32:38.237996
52658747,267,DOCK.N0000,123.0,15.23,14.131947666326436,1764924195000,2025-12-05T08:32:38.237996
52656692,264,CHL.N0000,274.75,18.25,7.115009746588694,1764922628000,2025-12-05T08:32:38.237996
52652253,2035,AGST.X0000,12.2,0.7,6.086956521739131,1764920413000,2025-12-05T08:32:38.237996
52657633,329,KHC.N0000,15.8,0.8,5.333333333333333,1764923768000,2025-12-05T08:32:38.237996
52658663,2229,CITH.N0000,4.0,0.2,5.2631578947368425,1764924085000,2025-12-05T08:32:38.237996
52658730,1849,SHL.N0000,6.3,0.3,5.0,1764924517000,2025-12-05T08:32:38.237996
52636990,1789,SFCL.N0000,1170.0,55.5,4.979811574697174,1764913794000,2025-12-05T08:32:38.237996
52658679,193,BALA.N0000,73.7,3.4,4.836415362731152,1764923514000,2025-12-05T08:32:38.237996
