id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52657866,269,ASPH.N0000,0.5,0.1,25.0,1764923832000,2025-12-05T08:27:27.058693
52656457,185,SEMB.N0000,0.8,0.1,14.285714285714286,1764922636000,2025-12-05T08:27:27.058693
52658093,267,DOCK.N0000,120.75,12.98,12.044168135844854,1764923996000,2025-12-05T08:27:27.058693
52656851,487,PARA.N0000,156.75,11.75,8.10344827586207,1764923571000,2025-12-05T08:27:27.058693
52656692,264,CHL.N0000,274.75,18.25,7.115009746588694,1764922628000,2025-12-05T08:27:27.058693
52652253,2035,AGST.X0000,12.2,0.7,6.086956521739131,1764920413000,2025-12-05T08:27:27.058693
52657633,329,KHC.N0000,15.8,0.8,5.333333333333333,1764923768000,2025-12-05T08:27:27.058693
52657791,2229,CITH.N0000,4.0,0.2,5.2631578947368425,1764923390000,2025-12-05T08:27:27.058693
52636990,1789,SFCL.N0000,1170.0,55.5,4.979811574697174,1764913794000,2025-12-05T08:27:27.058693
52655376,3244,AINS.N0000,37.0,1.7,4.81586402266289,1764922268000,2025-12-05T08:27:27.058693
