id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52648420,269,ASPH.N0000,0.5,0.1,25.0,1764919290000,2025-12-05T07:08:45.500878
52648226,185,SEMB.N0000,0.8,0.1,14.285714285714286,1764918511000,2025-12-05T07:08:45.500878
52648484,267,DOCK.N0000,122.0,14.23,13.204045652779067,1764918855000,2025-12-05T07:08:45.500878
52642879,132,HAPU.N0000,58.0,3.9,7.208872458410351,1764916019000,2025-12-05T07:08:45.500878
52647265,453,CHL.X0000,198.75,12.5,6.7114093959731544,1764918254000,2025-12-05T07:08:45.500878
52646592,2035,AGST.X0000,12.2,0.7,6.086956521739131,1764917957000,2025-12-05T07:08:45.500878
52636990,1789,SFCL.N0000,1170.0,55.5,4.979811574697174,1764913794000,2025-12-05T07:08:45.500878
52642613,3244,AINS.N0000,37.0,1.7,4.81586402266289,1764916220000,2025-12-05T07:08:45.500878
52646802,329,KHC.N0000,15.7,0.7,4.666666666666667,1764917947000,2025-12-05T07:08:45.500878
52644837,193,BALA.N0000,73.5,3.2,4.551920341394026,1764917611000,2025-12-05T07:08:45.500878
