id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52652872,6616,INME.N0000,1656.0,-517.25,-23.80075923156563,1764921138000,2025-12-05T07:44:27.940724
52653030,113,ETWO.N0000,72.0,-9.9,-12.087912087912088,1764920939000,2025-12-05T07:44:27.940724
52650444,4439,MCPL.N0000,42.8,-5.2,-10.833333333333334,1764919783000,2025-12-05T07:44:27.940724
52653044,520,CTLD.N0000,33.8,-3.9,-10.344827586206897,1764921227000,2025-12-05T07:44:27.940724
52652829,5511,AFS.N0000,22.3,-2.5,-10.080645161290322,1764920731000,2025-12-05T07:44:27.940724
52645997,443,LVEN.N0000,61.0,-6.6,-9.763313609467456,1764918082000,2025-12-05T07:44:27.940724
52649999,153,SING.N0000,47.1,-4.8,-9.248554913294798,1764920244000,2025-12-05T07:44:27.940724
52649443,2997,TESS.X0000,1.0,-0.1,-9.090909090909092,1764919160000,2025-12-05T07:44:27.940724
52647338,243,SLND.N0000,1804.0,-170.0,-8.611955420466058,1764918530000,2025-12-05T07:44:27.940724
52652993,1844,AMF.N0000,66.0,-5.7,-7.949790794979079,1764920610000,2025-12-05T07:44:27.940724
