id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52646833,6616,INME.N0000,1705.0,-468.25,-21.546071551823307,1764918357000,2025-12-05T07:03:35.022302
52646746,4439,MCPL.N0000,42.7,-5.3,-11.041666666666666,1764918360000,2025-12-05T07:03:35.022302
52647706,5511,AFS.N0000,22.3,-2.5,-10.080645161290322,1764918631000,2025-12-05T07:03:35.022302
52645997,443,LVEN.N0000,61.0,-6.6,-9.763313609467456,1764918082000,2025-12-05T07:03:35.022302
52631898,153,SING.N0000,47.1,-4.8,-9.248554913294798,1764912358000,2025-12-05T07:03:35.022302
52647616,246,SHOT.N0000,19.6,-1.9,-8.837209302325581,1764918714000,2025-12-05T07:03:35.022302
52647747,1844,AMF.N0000,65.5,-6.2,-8.647140864714087,1764918793000,2025-12-05T07:03:35.022302
52647338,243,SLND.N0000,1804.0,-170.0,-8.611955420466058,1764918530000,2025-12-05T07:03:35.022302
52646982,167,HARI.N0000,5600.0,-438.0,-7.254057634978469,1764918287000,2025-12-05T07:03:35.022302
52645445,520,CTLD.N0000,35.0,-2.7,-7.161803713527852,1764917510000,2025-12-05T07:03:35.022302
