id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52658655,269,ASPH.N0000,0.5,0.1,25.0,1764923969000,2025-12-05T08:44:20.858372
52660285,267,DOCK.N0000,124.0,16.23,15.059849679873805,1764924549000,2025-12-05T08:44:20.858372
52659846,143,AHPL.N0000,58.6,4.6,8.518518518518519,1764924768000,2025-12-05T08:44:20.858372
52659140,264,CHL.N0000,274.75,18.25,7.115009746588694,1764924209000,2025-12-05T08:44:20.858372
52652253,2035,AGST.X0000,12.2,0.7,6.086956521739131,1764920413000,2025-12-05T08:44:20.858372
52660314,189,BOGA.N0000,121.5,6.75,5.882352941176471,1764924820000,2025-12-05T08:44:20.858372
52660269,329,KHC.N0000,15.8,0.8,5.333333333333333,1764924500000,2025-12-05T08:44:20.858372
52636990,1789,SFCL.N0000,1170.0,55.5,4.979811574697174,1764913794000,2025-12-05T08:44:20.858372
52659006,193,BALA.N0000,73.7,3.4,4.836415362731152,1764924448000,2025-12-05T08:44:20.858372
52655376,3244,AINS.N0000,37.0,1.7,4.81586402266289,1764922268000,2025-12-05T08:44:20.858372
