id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52656068,6616,INME.N0000,1800.0,-373.25,-17.17473829518003,1764923078000,2025-12-05T08:17:11.768285
52653044,520,CTLD.N0000,33.8,-3.9,-10.344827586206897,1764921227000,2025-12-05T08:17:11.768285
52655128,5511,AFS.N0000,22.3,-2.5,-10.080645161290322,1764921745000,2025-12-05T08:17:11.768285
52649999,153,SING.N0000,47.1,-4.8,-9.248554913294798,1764920244000,2025-12-05T08:17:11.768285
52647338,243,SLND.N0000,1804.0,-170.0,-8.611955420466058,1764918530000,2025-12-05T08:17:11.768285
52656381,1844,AMF.N0000,66.0,-5.7,-7.949790794979079,1764922534000,2025-12-05T08:17:11.768285
52655154,167,HARI.N0000,5600.0,-438.0,-7.254057634978469,1764922370000,2025-12-05T08:17:11.768285
52655652,246,SHOT.N0000,20.0,-1.5,-6.976744186046512,1764922785000,2025-12-05T08:17:11.768285
52649854,354,PALM.N0000,70.0,-5.2,-6.914893617021277,1764920093000,2025-12-05T08:17:11.768285
52655674,5291,SDF.N0000,40.5,-3.0,-6.896551724137931,1764922381000,2025-12-05T08:17:11.768285
