id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52657782,6616,INME.N0000,1799.0,-374.25,-17.220752329460485,1764923816000,2025-12-05T08:32:39.206498
52658561,4,TESS.N0000,1.4,-0.2,-12.5,1764924148000,2025-12-05T08:32:39.206498
52655128,5511,AFS.N0000,22.3,-2.5,-10.080645161290322,1764921745000,2025-12-05T08:32:39.206498
52658484,520,CTLD.N0000,34.1,-3.6,-9.549071618037136,1764923419000,2025-12-05T08:32:39.206498
52657897,468,TAJ.N0000,38.0,-3.8,-9.090909090909092,1764923580000,2025-12-05T08:32:39.206498
52658611,153,SING.N0000,47.2,-4.7,-9.05587668593449,1764923502000,2025-12-05T08:32:39.206498
52647338,243,SLND.N0000,1804.0,-170.0,-8.611955420466058,1764918530000,2025-12-05T08:32:39.206498
52658360,167,HARI.N0000,5600.0,-438.0,-7.254057634978469,1764923335000,2025-12-05T08:32:39.206498
52658020,5291,SDF.N0000,40.4,-3.1,-7.126436781609195,1764923960000,2025-12-05T08:32:39.206498
52656855,246,SHOT.N0000,20.0,-1.5,-6.976744186046512,1764923538000,2025-12-05T08:32:39.206498
