id,securityId,symbol,price,change,changePercentage,tradeDate,fetched_at_utc
52645472,269,ASPH.N0000,0.5,0.1,25.0,1764918012000,2025-12-05T06:46:24.251784
52645790,267,DOCK.N0000,123.5,15.73,14.595898673100121,1764917290000,2025-12-05T06:46:24.251784
52642879,132,HAPU.N0000,58.0,3.9,7.208872458410351,1764916019000,2025-12-05T06:46:24.251784
52623472,2035,AGST.X0000,12.2,0.7,6.086956521739131,1764908577000,2025-12-05T06:46:24.251784
52645520,329,KHC.N0000,15.8,0.8,5.333333333333333,1764917277000,2025-12-05T06:46:24.251784
52645314,1849,SHL.N0000,6.3,0.3,5.0,1764917450000,2025-12-05T06:46:24.251784
52636990,1789,SFCL.N0000,1170.0,55.5,4.979811574697174,1764913794000,2025-12-05T06:46:24.251784
52642613,3244,AINS.N0000,37.0,1.7,4.81586402266289,1764916220000,2025-12-05T06:46:24.251784
52644837,193,BALA.N0000,73.5,3.2,4.551920341394026,1764917611000,2025-12-05T06:46:24.251784
52642937,364,ATL.N0000,24.5,1.0,4.25531914893617,1764916248000,2025-12-05T06:46:24.251784
